,CombinationType,CreateDate,DeliveryMonth,DeliveryYear,EndDelivDate,ExchangeID,ExchangeInstID,ExpireDate,InstLifePhase,InstrumentID,InstrumentName,IsTrading,LongMarginRatio,MaxLimitOrderVolume,MaxMarginSideAlgorithm,MaxMarketOrderVolume,MinLimitOrderVolume,MinMarketOrderVolume,OpenDate,OptionsType,PositionDateType,PositionType,PriceTick,ProductClass,ProductID,ShortMarginRatio,StartDelivDate,StrikePrice,UnderlyingInstrID,UnderlyingMultiple,VolumeMultiple
230,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'pb1609',b'20160919',b'1',b'pb1609',b'\xc7\xa61609',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20160920',0.0,b'',0.0,5.0
231,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'ru1609',b'20160919',b'1',b'ru1609',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1609',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20160920',0.0,b'',0.0,10.0
232,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'rb1609',b'20160919',b'1',b'rb1609',b'\xc2\xdd\xce\xc6\xb8\xd61609',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20160920',0.0,b'',0.0,10.0
233,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'wr1609',b'20160919',b'1',b'wr1609',b'\xcf\xdf\xb2\xc41609',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20160920',0.0,b'',0.0,10.0
234,b'0',b'20150902',9.0,2017.0,b'20170919',b'SHFE',b'bu1709',b'20170915',b'1',b'bu1709',b'\xc1\xa4\xc7\xe01709',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170918',1.7976931348623157e+308,b'',1.0,10.0
235,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'ni1609',b'20160919',b'1',b'ni1609',b'\xc4\xf81609',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20160920',0.0,b'',1.0,1.0
236,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'sn1609',b'20160919',b'1',b'sn1609',b'\xce\xfd1609',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20160920',0.0,b'',1.0,1.0
237,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'ag1609',b'20160919',b'1',b'ag1609',b'\xb0\xd7\xd2\xf81609',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20160920',0.0,b'',0.0,15.0
238,b'0',b'20150902',9.0,2016.0,b'20160921',b'SHFE',b'hc1609',b'20160919',b'1',b'hc1609',b'\xc8\xc8\xd4\xfe\xb0\xe51609',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20160920',0.0,b'',1.0,10.0
239,b'0',b'20150902',10.0,2016.0,b'20161019',b'SHFE',b'au1610',b'20161017',b'1',b'au1610',b'\xbb\xc6\xbd\xf01610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,1000.0
240,b'0',b'20151008',10.0,2016.0,b'20161023',b'CZCE',b'TA610',b'20161021',b'1',b'TA610',b'\xbb\xaf\xcf\xcb610',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',2.0,b'1',b'TA',0.05,b'20161022',1.7976931348623157e+308,b'',1.0,5.0
241,b'0',b'20151008',10.0,2016.0,b'20161023',b'CZCE',b'SF610',b'20161021',b'1',b'SF610',b'\xb9\xe8\xcc\xfa610',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',2.0,b'1',b'SF',0.05,b'20161022',1.7976931348623157e+308,b'',1.0,5.0
242,b'0',b'20151008',10.0,2016.0,b'20161023',b'CZCE',b'SM610',b'20161021',b'1',b'SM610',b'\xc3\xcc\xb9\xe8610',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',2.0,b'1',b'SM',0.05,b'20161022',1.7976931348623157e+308,b'',1.0,5.0
243,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'i1610',b'20161021',b'1',b'i1610',b'\xcc\xfa\xbf\xf3\xca\xaf1610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',0.5,b'1',b'i',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,100.0
244,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'jm1610',b'20161021',b'1',b'jm1610',b'\xbd\xb9\xc3\xba1610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',0.5,b'1',b'jm',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,60.0
245,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'p1610',b'20161021',b'1',b'p1610',b'\xd7\xd8\xe9\xb5\xd3\xcd1610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',2.0,b'1',b'p',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,10.0
246,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'pp1610',b'20161021',b'1',b'pp1610',b'\xbe\xdb\xb1\xfb\xcf\xa91610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',1.0,b'1',b'pp',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,5.0
247,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'v1610',b'20161021',b'1',b'v1610',b'\xbe\xdb\xc2\xc8\xd2\xd2\xcf\xa91610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',5.0,b'1',b'v',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,5.0
248,b'0',b'20151008',10.0,2016.0,b'20161023',b'CZCE',b'FG610',b'20161021',b'1',b'FG610',b'\xb2\xa3\xc1\xa7610',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',1.0,b'1',b'FG',0.05,b'20161022',1.7976931348623157e+308,b'',1.0,20.0
249,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'fb1610',b'20161021',b'1',b'fb1610',b'\xcf\xcb\xce\xac\xb0\xe51610',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',0.05,b'1',b'fb',0.2,b'20161021',1.7976931348623157e+308,b'',1.0,500.0
250,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'jd1610',b'20161021',b'1',b'jd1610',b'\xcf\xca\xbc\xa6\xb5\xb01610',1.0,0.08,300.0,b'0',300.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',1.0,b'1',b'jd',0.08,b'20161021',1.7976931348623157e+308,b'',1.0,10.0
251,b'0',b'20151008',10.0,2016.0,b'20161023',b'CZCE',b'MA610',b'20161021',b'1',b'MA610',b'\xbc\xd7\xb4\xbcMA610',1.0,0.06999999999999999,1000.0,b'0',200.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',1.0,b'1',b'MA',0.06999999999999999,b'20161022',1.7976931348623157e+308,b'',1.0,10.0
252,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'j1610',b'20161021',b'1',b'j1610',b'\xbd\xb9\xcc\xbf1610',1.0,0.05,500.0,b'0',500.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',0.5,b'1',b'j',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,100.0
253,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'l1610',b'20161021',b'1',b'l1610',b'\xbe\xdb\xd2\xd2\xcf\xa91610',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',5.0,b'1',b'l',0.05,b'20161021',1.7976931348623157e+308,b'',1.0,5.0
254,b'0',b'20151013',10.0,2016.0,b'20161022',b'DCE',b'bb1610',b'20161021',b'1',b'bb1610',b'\xbd\xba\xba\xcf\xb0\xe51610',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151022',b'\x00',b'2',b'2',0.05,b'1',b'bb',0.2,b'20161021',1.7976931348623157e+308,b'',1.0,500.0
255,b'0',b'20151203',12.0,2016.0,b'20161216',b'CZCE',b'FG612',b'20161214',b'1',b'FG612',b'\xb2\xa3\xc1\xa7612',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',1.0,b'1',b'FG',0.05,b'20161215',1.7976931348623157e+308,b'',1.0,20.0
256,b'0',b'20151203',12.0,2016.0,b'20161216',b'CZCE',b'SF612',b'20161214',b'1',b'SF612',b'\xb9\xe8\xcc\xfa612',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',2.0,b'1',b'SF',0.05,b'20161215',1.7976931348623157e+308,b'',1.0,5.0
257,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'jm1612',b'20161214',b'1',b'jm1612',b'\xbd\xb9\xc3\xba1612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',0.5,b'1',b'jm',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,60.0
258,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'p1612',b'20161214',b'1',b'p1612',b'\xd7\xd8\xe9\xb5\xd3\xcd1612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',2.0,b'1',b'p',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,10.0
259,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'v1612',b'20161214',b'1',b'v1612',b'\xbe\xdb\xc2\xc8\xd2\xd2\xcf\xa91612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',5.0,b'1',b'v',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,5.0
260,b'0',b'20151203',12.0,2016.0,b'20161216',b'CZCE',b'SM612',b'20161214',b'1',b'SM612',b'\xc3\xcc\xb9\xe8612',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',2.0,b'1',b'SM',0.05,b'20161215',1.7976931348623157e+308,b'',1.0,5.0
261,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'fb1612',b'20161214',b'1',b'fb1612',b'\xcf\xcb\xce\xac\xb0\xe51612',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',0.05,b'1',b'fb',0.2,b'20161214',1.7976931348623157e+308,b'',1.0,500.0
262,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'i1612',b'20161214',b'1',b'i1612',b'\xcc\xfa\xbf\xf3\xca\xaf1612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',0.5,b'1',b'i',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,100.0
263,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'j1612',b'20161214',b'1',b'j1612',b'\xbd\xb9\xcc\xbf1612',1.0,0.05,500.0,b'0',500.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',0.5,b'1',b'j',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,100.0
264,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'jd1612',b'20161214',b'1',b'jd1612',b'\xcf\xca\xbc\xa6\xb5\xb01612',1.0,0.08,300.0,b'0',300.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',1.0,b'1',b'jd',0.08,b'20161214',1.7976931348623157e+308,b'',1.0,10.0
265,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'pp1612',b'20161214',b'1',b'pp1612',b'\xbe\xdb\xb1\xfb\xcf\xa91612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',1.0,b'1',b'pp',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,5.0
266,b'0',b'20151203',12.0,2016.0,b'20161216',b'CZCE',b'MA612',b'20161214',b'1',b'MA612',b'\xbc\xd7\xb4\xbcMA612',1.0,0.06999999999999999,1000.0,b'0',200.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',1.0,b'1',b'MA',0.06999999999999999,b'20161215',1.7976931348623157e+308,b'',1.0,10.0
267,b'0',b'20151203',12.0,2016.0,b'20161216',b'CZCE',b'TA612',b'20161214',b'1',b'TA612',b'\xbb\xaf\xcf\xcb612',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',2.0,b'1',b'TA',0.05,b'20161215',1.7976931348623157e+308,b'',1.0,5.0
268,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'bb1612',b'20161214',b'1',b'bb1612',b'\xbd\xba\xba\xcf\xb0\xe51612',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',0.05,b'1',b'bb',0.2,b'20161214',1.7976931348623157e+308,b'',1.0,500.0
269,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'l1612',b'20161214',b'1',b'l1612',b'\xbe\xdb\xd2\xd2\xcf\xa91612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',5.0,b'1',b'l',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,5.0
270,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'm1612',b'20161214',b'1',b'm1612',b'\xb6\xb9\xc6\xc91612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',1.0,b'1',b'm',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,10.0
271,b'0',b'20151203',12.0,2016.0,b'20161215',b'DCE',b'y1612',b'20161214',b'1',b'y1612',b'\xb6\xb9\xd3\xcd1612',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151215',b'\x00',b'2',b'2',2.0,b'1',b'y',0.05,b'20161214',1.7976931348623157e+308,b'',1.0,10.0
272,b'0',b'20151204',9.0,2016.0,b'20160914',b'CFFEX',b'T1609',b'20160909',b'1',b'T1609',b'10\xc4\xea\xb9\xfa\xd5\xae1609',1.0,0.02,200.0,b'1',50.0,1.0,1.0,b'20151214',b'\x00',b'2',b'2',0.005,b'1',b'T',0.02,b'20160909',0.0,b'',0.0,10000.0
273,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'sn1610',b'20161017',b'1',b'sn1610',b'\xce\xfd1610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'sn',0.05,b'20161018',1.7976931348623157e+308,b'',1.0,1.0
274,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ru1610',b'20161017',b'1',b'ru1610',b'\xcc\xec\xc8\xbb\xcf\xf0\xbd\xba1610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'ru',0.08,b'20161018',1.7976931348623157e+308,b'',1.0,10.0
275,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'al1610',b'20161017',b'1',b'al1610',b'\xc2\xc11610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161018',1.7976931348623157e+308,b'',1.0,5.0
276,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'pb1610',b'20161017',b'1',b'pb1610',b'\xc7\xa61610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'pb',0.05,b'20161018',1.7976931348623157e+308,b'',1.0,5.0
277,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ni1610',b'20161017',b'1',b'ni1610',b'\xc4\xf81610',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'ni',0.06999999999999999,b'20161018',1.7976931348623157e+308,b'',1.0,1.0
278,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ag1610',b'20161017',b'1',b'ag1610',b'\xb0\xd7\xd2\xf81610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20161018',1.7976931348623157e+308,b'',1.0,15.0
279,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'rb1610',b'20161017',b'1',b'rb1610',b'\xc2\xdd\xce\xc6\xb8\xd61610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'rb',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,10.0
280,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'wr1610',b'20161017',b'1',b'wr1610',b'\xcf\xdf\xb2\xc41610',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161018',1.7976931348623157e+308,b'',1.0,10.0
281,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'hc1610',b'20161017',b'1',b'hc1610',b'\xc8\xc8\xd4\xfe\xb0\xe51610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'hc',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,10.0
282,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'cu1610',b'20161017',b'1',b'cu1610',b'\xcd\xad1610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161018',1.7976931348623157e+308,b'',1.0,5.0
283,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'zn1610',b'20161017',b'1',b'zn1610',b'\xd0\xbf1610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161018',1.7976931348623157e+308,b'',1.0,5.0
284,b'0',b'20151204',9.0,2016.0,b'20160914',b'CFFEX',b'TF1609',b'20160909',b'1',b'TF1609',b'5\xc4\xea\xb9\xfa\xd5\xae1609',1.0,0.012,200.0,b'1',50.0,1.0,1.0,b'20151214',b'\x00',b'2',b'2',0.005,b'1',b'TF',0.012,b'20160909',0.0,b'',0.0,10000.0
285,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'l1609',b'20160914',b'1',b'l1609',b'\xbe\xdb\xd2\xd2\xcf\xa91609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',5.0,b'1',b'l',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,5.0
286,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'm1609',b'20160914',b'1',b'm1609',b'\xb6\xb9\xc6\xc91609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',1.0,b'1',b'm',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,10.0
287,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'p1609',b'20160914',b'1',b'p1609',b'\xd7\xd8\xe9\xb5\xd3\xcd1609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',2.0,b'1',b'p',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,10.0
288,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'pp1609',b'20160914',b'1',b'pp1609',b'\xbe\xdb\xb1\xfb\xcf\xa91609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',1.0,b'1',b'pp',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,5.0
289,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'v1609',b'20160914',b'1',b'v1609',b'\xbe\xdb\xc2\xc8\xd2\xd2\xcf\xa91609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',5.0,b'1',b'v',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,5.0
290,b'0',b'20150907',9.0,2016.0,b'20160915',b'DCE',b'y1609',b'20160914',b'1',b'y1609',b'\xb6\xb9\xd3\xcd1609',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20150917',b'\x00',b'2',b'2',2.0,b'1',b'y',0.05,b'20160914',1.7976931348623157e+308,b'',1.0,10.0
291,b'0',b'20151008',10.0,2016.0,b'20161016',b'CZCE',b'ZC610',b'20161014',b'1',b'ZC610',b'\xb6\xaf\xc1\xa6\xc3\xbaZC610',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151015',b'\x00',b'2',b'2',0.2,b'1',b'ZC',0.05,b'20161015',1.7976931348623157e+308,b'',1.0,100.0
292,b'0',b'20151104',11.0,2016.0,b'20161109',b'CZCE',b'ZC611',b'20161107',b'1',b'ZC611',b'\xb6\xaf\xc1\xa6\xc3\xbaZC611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151109',b'\x00',b'2',b'2',0.2,b'1',b'ZC',0.05,b'20161108',1.7976931348623157e+308,b'',1.0,100.0
293,b'0',b'20060428',5.0,2017.0,b'20170517',b'CZCE',b'SR705',b'20170515',b'1',b'SR705',b'\xb0\xd7\xc9\xb0\xcc\xc7705',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'SR',0.05,b'20170516',0.0,b'',1.0,10.0
294,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'CF611',b'20161114',b'1',b'CF611',b'\xc3\xde\xbb\xa8611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',5.0,b'1',b'CF',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,5.0
295,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'RI611',b'20161114',b'1',b'RI611',b'\xd4\xe7\xf4\xcc\xb5\xbe611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'RI',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,20.0
296,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'MA611',b'20161114',b'1',b'MA611',b'\xbc\xd7\xb4\xbcMA611',1.0,0.06999999999999999,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'MA',0.06999999999999999,b'20161115',1.7976931348623157e+308,b'',1.0,10.0
297,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'FG611',b'20161114',b'1',b'FG611',b'\xb2\xa3\xc1\xa7611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'FG',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,20.0
298,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'RS611',b'20161114',b'1',b'RS611',b'\xd3\xcd\xb2\xcb\xd7\xd1611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'RS',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,10.0
299,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'TA611',b'20161114',b'1',b'TA611',b'\xbb\xaf\xcf\xcb611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',2.0,b'1',b'TA',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,5.0
300,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'c1611',b'20161114',b'1',b'c1611',b'\xbb\xc6\xd3\xf1\xc3\xd71611',1.0,0.05,2000.0,b'0',2000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'c',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
301,b'0',b'20151104',11.0,2016.0,b'20161116',b'CZCE',b'SM611',b'20161114',b'1',b'SM611',b'\xc3\xcc\xb9\xe8611',1.0,0.05,1000.0,b'0',200.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',2.0,b'1',b'SM',0.05,b'20161115',1.7976931348623157e+308,b'',1.0,5.0
302,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'b1611',b'20161114',b'1',b'b1611',b'\xbb\xc6\xb4\xf3\xb6\xb92\xba\xc51611',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'b',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
303,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'cs1611',b'20161114',b'1',b'cs1611',b'\xd3\xf1\xc3\xd7\xb5\xed\xb7\xdb1611',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'cs',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
304,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'fb1611',b'20161114',b'1',b'fb1611',b'\xcf\xcb\xce\xac\xb0\xe51611',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',0.05,b'1',b'fb',0.2,b'20161114',1.7976931348623157e+308,b'',1.0,500.0
305,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'bb1611',b'20161114',b'1',b'bb1611',b'\xbd\xba\xba\xcf\xb0\xe51611',1.0,0.2,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',0.05,b'1',b'bb',0.2,b'20161114',0.0,b'',0.0,500.0
306,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'm1611',b'20161114',b'1',b'm1611',b'\xb6\xb9\xc6\xc91611',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',1.0,b'1',b'm',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
307,b'0',b'20151106',11.0,2016.0,b'20161115',b'DCE',b'p1611',b'20161114',b'1',b'p1611',b'\xd7\xd8\xe9\xb5\xd3\xcd1611',1.0,0.05,1000.0,b'0',1000.0,1.0,1.0,b'20151116',b'\x00',b'2',b'2',2.0,b'1',b'p',0.05,b'20161114',1.7976931348623157e+308,b'',1.0,10.0
